mile,mile_raw,lat,lon,elevation_ft,elevation_smooth_ft,grade_smooth_percent,segment_miles
3.608725575806016,3.6170048188839017,46.967035699635744,-91.76052178256214,638.7139312,639.131434172549,0.1443472372686563,0.004924349376046688
3.6136444683410858,3.621934996485158,46.966968309134245,-91.76055614836514,638.7467396,639.158452854902,0.17272112546804833,0.00491889253506983
3.6185675259241865,3.626869348690019,46.966900834813714,-91.76059043034911,638.7467396,639.1925478588236,0.20095500079914272,0.004923057583100743
3.6234918773079308,3.6318049976637994,46.96683336049318,-91.76062479615211,638.7139312,639.2337191843137,0.22899482081067993,0.004924351383744252
3.628416229361185,3.636740647308625,46.96676588617265,-91.76065916195512,638.7139312,639.2832534352941,0.25681583134036456,0.004924352053254033
3.63333383000112,3.6416695300508435,46.96669849567115,-91.76069344393909,638.6811227999999,639.3405073098039,0.2852059376923329,0.004917600639935404
3.6382581833923653,3.64660518103673,46.96663102135062,-91.7607278097421,638.7139312,639.406124109804,0.31322860947900344,0.004924353391245084
3.643182537453317,3.6515408326938594,46.96656354703009,-91.7607621755451,638.7139312,639.4801038352941,0.3408850510964416,0.004924354060951597
3.648106892183364,3.6564764850216194,46.96649607270956,-91.7607965413481,638.7467396,639.561159882353,0.36805823638367335,0.0049243547300470425
3.6530299544307923,3.6614108419015094,46.96642859838903,-91.76083082333207,638.779548,639.6492922509804,0.3947298567448347,0.004923062247428334
3.657948852996273,3.6663410255470117,46.96636120788753,-91.76086518913507,638.8123564,639.7451442431372,0.4211310331830332,0.004918898565480667
3.662873209734432,3.671276679887491,46.966293733567,-91.76089955493808,638.8451648,639.8487158588235,0.44691416323242433,0.0049243567381589415
3.667796273980301,3.676211038770407,46.96622625924647,-91.76093383692205,638.9107816000001,639.9600070980392,0.47199728586789763,0.004923064245869302
3.6727206320574797,3.6811466944529774,46.96615878492594,-91.76096820272505,638.9763984,640.0790179607844,0.49639091464742385,0.004924358077178503
3.6776395333031386,3.6860768807848068,46.96609139442444,-91.76100256852806,639.0420152,640.2057484470588,0.5200696703522193,0.004918901245658969
3.682446007921218,3.6908943825566207,46.966024339199066,-91.76103056408465,639.1076320000001,640.3401985568627,0.5429737937544815,0.0048064746180793705
3.6872524829912514,3.6957118847814256,46.965957283973694,-91.76105855964124,639.2060572,640.4830115921568,0.5651762529206317,0.0048064750700334
3.6915973319103212,3.700066701779138,46.965897185727954,-91.76108638755977,639.3044824000001,640.6335442509804,0.5865895518323214,0.0043448489190698325
3.695943371021314,3.7044227116993453,46.965837087482214,-91.76111429929733,639.4029075999999,640.7917965333334,0.6071803766126952,0.004346039110992628
3.7000629451673923,3.708551737092136,46.965780425816774,-91.76114212721586,639.5341412,640.9584117411764,0.6269516290385714,0.004119574146078442
3.7041837745494584,3.7126820206007127,46.965723764151335,-91.76117003895342,639.6981832,641.1340331764706,0.6458526991879978,0.004120829382066038
3.708304604374909,3.7168123045536916,46.965667102485895,-91.76119795069098,639.8950335999999,641.3193041411765,0.663877073568896,0.004120829825450478
3.7124199581067994,3.720937099849697,46.96561052463949,-91.76122586242855,640.0918839999999,641.5148679372548,0.6800394446147723,0.0041153537318905364
3.716540788817792,3.7250673846902496,46.96555386297405,-91.76125377416611,640.2887344,641.7207245647058,0.6954193613910615,0.004120830710992784
3.7213427145082068,3.7298803270981167,46.965488735586405,-91.76128998398781,640.5512016,641.9368740235294,0.7099676237456694,0.004801925690414599
3.7261392390282073,3.734687855944048,46.965423692017794,-91.76132619380951,640.7808604,642.1626730117647,0.7236770080820257,0.004796524520000567
3.730528793881722,3.739087481441859,46.96536275558174,-91.76135326735675,641.076136,642.397478227451,0.7365232790619783,0.004389554853514888
3.7349139671472966,3.743482715299363,46.96530190296471,-91.76138042472303,641.3386032,642.6412896705883,0.7485576774055529,0.004385173265574416
3.739299140836723,3.7478779495816914,46.965241050347686,-91.7614075820893,641.6338787999999,642.8941073411764,0.7597349896104352,0.00438517368942648
3.7429635745631464,3.7515507903584506,46.96519075892866,-91.76143281161785,641.9619627999999,643.1572178431372,0.7700545274020948,0.003664433726423333
3.746634752998207,3.755230391317754,46.965140383690596,-91.76145812496543,642.2572384,643.4286912705883,0.7795270718258313,0.003671178435060707
